type;timestamp;packetLoss;isp;ping_jitter;ping_latency;ping_low;ping_high;download_bandwidth;download_bytes;download_elapsed;download_latency_iqm;download_latency_low;download_latency_high;download_latency_jitter;upload_bandwidth;upload_bytes;upload_elapsed;upload_latency_iqm;upload_latency_low;upload_latency_high;upload_latency_jitter;interface_internalIp;interface_name;interface_macAddr;interface_isVpn;interface_externalIp;server_id;server_host;server_port;server_name;server_location;server_country;server_ip;result_id;result_url;result_persisted
result;2022-08-17T20:58:40Z;0.0;CETIN a.s.;0.13;6.54;6.456;6.736;15103915;54979564;3627;17.407;9.622;279.187;28.909;3171383;26886050;8602;160.969;16.114;369.116;52.664;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;30620;ookla.o2.cz;8080;O2 Czechia, a.s.;Prague;Czechia;90.181.131.114;fd80315a-ca2f-4c85-8bd9-eaaf3fd76faa;https://www.speedtest.net/result/c/fd80315a-ca2f-4c85-8bd9-eaaf3fd76faa;True
result;2022-08-17T20:59:39Z;0.0;CETIN a.s.;0.108;6.42;6.287;6.611;15216042;60743766;4008;13.092;6.252;23.947;1.427;3180934;26149963;8325;105.286;8.705;300.938;24.963;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;8fd6c344-14d9-4225-b24c-52d9345f68af;https://www.speedtest.net/result/c/8fd6c344-14d9-4225-b24c-52d9345f68af;True
result;2022-08-17T21:00:37Z;0.0;CETIN a.s.;0.293;6.328;5.985;6.713;15159703;62354034;4119;13.022;6.352;30.988;1.541;3215605;18147212;5730;289.408;17.962;463.974;84.661;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;3ba9c6c5-5bec-42fe-9329-d46d6273f081;https://www.speedtest.net/result/c/3ba9c6c5-5bec-42fe-9329-d46d6273f081;True
result;2022-08-17T21:01:35Z;;CETIN a.s.;0.187;6.539;5.974;6.723;15197298;58003693;3812;13.174;8.058;24.086;2.166;3107561;12746212;4121;217.572;22.095;331.015;69.356;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;9d9e81e4-3040-45aa-88ad-7b6287eebcfb;https://www.speedtest.net/result/c/9d9e81e4-3040-45aa-88ad-7b6287eebcfb;True
result;2022-08-17T21:02:37Z;0.0;CETIN a.s.;0.282;6.397;6.128;6.546;15234738;55053616;3615;13.164;8.777;26.842;1.859;3181634;18101887;5720;153.541;22.115;252.634;47.637;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;086f1751-0094-4869-b10b-9f321cf438e2;https://www.speedtest.net/result/c/086f1751-0094-4869-b10b-9f321cf438e2;True
result;2022-08-17T21:03:43Z;0.0;CETIN a.s.;0.433;6.299;5.971;6.699;15151722;86709254;5728;12.934;6.372;21.707;1.321;3174584;28502222;9111;135.885;22.334;342.203;41.775;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;ed4dcbd3-aa4d-4638-9ea2-38ccefd57574;https://www.speedtest.net/result/c/ed4dcbd3-aa4d-4638-9ea2-38ccefd57574;True
result;2022-08-17T21:04:39Z;0.0;CETIN a.s.;0.311;6.508;5.966;6.652;15156197;62312775;4107;13.164;8.337;30.399;1.441;3183396;23367432;7419;60.312;10.352;178.177;6.784;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;d7743545-69a7-45a5-ab3d-ef5f15dbb7d0;https://www.speedtest.net/result/c/d7743545-69a7-45a5-ab3d-ef5f15dbb7d0;True
result;2022-08-17T21:05:35Z;0.0;CETIN a.s.;0.459;6.216;5.962;7.018;15171236;58134548;3824;13.607;5.957;254.53;8.939;3124974;12235989;3918;206.918;7.654;328.998;67.36;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;e97c1316-c426-4796-9d37-5e2fe41b8739;https://www.speedtest.net/result/c/e97c1316-c426-4796-9d37-5e2fe41b8739;True
result;2022-08-17T21:06:37Z;0.0;CETIN a.s.;0.097;6.37;6.204;6.477;15180122;83649066;5522;13.194;6.184;34.834;1.738;3185573;15018662;4716;311.533;11.296;747.758;88.503;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;df665db9-c08e-4d3d-b3c1-7cc86a4be16c;https://www.speedtest.net/result/c/df665db9-c08e-4d3d-b3c1-7cc86a4be16c;True
result;2022-08-17T21:07:40Z;0.0;CETIN a.s.;0.16;6.447;6.435;7.065;15170725;98491410;6506;13.315;6.369;23.865;1.366;3332492;19460024;6109;305.173;13.904;897.54;87.356;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;431ebda3-3df8-4c93-b279-42c789c34be4;https://www.speedtest.net/result/c/431ebda3-3df8-4c93-b279-42c789c34be4;True
result;2022-08-17T21:08:37Z;0.0;CETIN a.s.;0.402;6.58;6.241;6.9;15160643;54715300;3604;46.468;8.08;547.129;46.774;3197385;18128864;5716;294.509;10.888;454.722;84.94;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;30620;ookla.o2.cz;8080;O2 Czechia, a.s.;Prague;Czechia;90.181.131.114;b6451b05-08a3-461e-adc2-20503f1a68fc;https://www.speedtest.net/result/c/b6451b05-08a3-461e-adc2-20503f1a68fc;True
result;2022-08-17T21:09:37Z;0.0;CETIN a.s.;0.2;6.433;6.195;6.724;15212545;60810558;4003;13.539;5.869;23.931;1.72;3177634;19618967;6231;260.243;14.597;459.529;78.905;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;4d32176a-f283-4cea-a16b-905e247a7bd4;https://www.speedtest.net/result/c/4d32176a-f283-4cea-a16b-905e247a7bd4;True
result;2022-08-17T21:10:38Z;0.0;CETIN a.s.;1.705;6.425;6.213;12.853;15134501;64046438;4231;13.987;6.519;283.524;17.28;3144674;18929631;6100;273.726;28.149;447.889;81.726;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;7ce1f19d-12ce-46e1-8d91-7c62f48594e9;https://www.speedtest.net/result/c/7ce1f19d-12ce-46e1-8d91-7c62f48594e9;True
result;2022-08-17T21:11:40Z;0.0;CETIN a.s.;0.224;6.434;6.163;6.686;15170625;62450494;4122;13.327;5.99;23.698;1.202;3174939;26747501;8531;102.368;18.648;298.741;24.522;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;8ebcf978-dcdc-4261-820f-32e69cfaa961;https://www.speedtest.net/result/c/8ebcf978-dcdc-4261-820f-32e69cfaa961;True
result;2022-08-17T21:12:35Z;0.0;CETIN a.s.;0.404;6.453;6.054;6.736;15148274;62299096;4109;13.554;6.705;274.266;9.32;3117929;11610951;3729;247.82;17.029;389.906;76.081;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;03a9c089-554e-4496-8402-74347cc9cb77;https://www.speedtest.net/result/c/03a9c089-554e-4496-8402-74347cc9cb77;True
result;2022-08-17T21:13:36Z;0.0;CETIN a.s.;0.289;6.575;6.429;6.944;15157533;62374600;4102;13.385;7.442;29.38;1.294;3146927;11718056;3722;243.703;20.895;382.746;75.054;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;dd0bb22e-bc75-4de0-9da3-f953a3abf3c2;https://www.speedtest.net/result/c/dd0bb22e-bc75-4de0-9da3-f953a3abf3c2;True
result;2022-08-17T21:14:36Z;0.0;CETIN a.s.;0.164;6.425;6.211;6.715;15192040;62556686;4124;13.279;6.251;24.482;1.24;3148987;14282959;4537;266.622;10.146;426.538;79.764;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;1d222ecc-0a3e-4e64-91c6-2aa748545035;https://www.speedtest.net/result/c/1d222ecc-0a3e-4e64-91c6-2aa748545035;True
result;2022-08-17T21:15:35Z;;CETIN a.s.;0.813;6.514;5.864;7.208;15170944;58013034;3815;13.784;6.867;277.174;10.307;3103662;13004929;4220;229.634;11.344;359.006;72.788;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;1f354071-17a6-491c-8930-64c6c28175f5;https://www.speedtest.net/result/c/1f354071-17a6-491c-8930-64c6c28175f5;True
result;2022-08-17T21:16:49Z;0.0;CETIN a.s.;0.188;6.125;5.964;6.453;15157202;222561278;14920;13.042;5.954;23.73;1.346;3161472;17200809;5521;201.664;21.034;404.674;69.424;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;55fb689c-4ab0-403b-b708-20ea4736b15c;https://www.speedtest.net/result/c/55fb689c-4ab0-403b-b708-20ea4736b15c;True
result;2022-08-17T21:17:37Z;0.0;CETIN a.s.;0.126;6.444;6.235;6.486;15156774;62533454;4129;13.259;6.25;23.94;1.265;3320869;19190415;6028;284.422;18.47;473.197;82.192;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;ddd55718-8cac-46ef-b733-74baa15d8fd8;https://www.speedtest.net/result/c/ddd55718-8cac-46ef-b733-74baa15d8fd8;True
result;2022-08-17T21:18:36Z;;CETIN a.s.;0.234;6.291;6.02;6.424;15232793;56584547;3712;13.193;7.541;24.126;1.925;3164559;14240014;4524;245.667;7.559;429.129;76.163;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;6c97276f-8928-48cb-8d2b-96cc7af0fcdd;https://www.speedtest.net/result/c/6c97276f-8928-48cb-8d2b-96cc7af0fcdd;True
result;2022-08-17T21:19:37Z;0.0;CETIN a.s.;7.22;6.598;6.211;20.485;15098264;54709492;3626;51.7;8.283;276.527;54.023;3181145;18154988;5731;290.138;20.449;449.505;85.037;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;30620;ookla.o2.cz;8080;O2 Czechia, a.s.;Prague;Czechia;90.181.131.114;10d968a9-f8cc-4960-822b-90f8019b191a;https://www.speedtest.net/result/c/10d968a9-f8cc-4960-822b-90f8019b191a;True
result;2022-08-17T21:20:39Z;0.0;CETIN a.s.;0.3;6.274;5.977;6.503;15199148;62601740;4129;13.843;6.307;245.461;8.582;3176568;22122036;7037;157.17;6.73;316.416;50.496;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;0d378672-8039-4283-974a-ba30a8f8671f;https://www.speedtest.net/result/c/0d378672-8039-4283-974a-ba30a8f8671f;True
result;2022-08-17T21:21:35Z;;CETIN a.s.;0.185;6.401;6.152;6.613;15218636;55031536;3618;14.045;7.066;278.669;11.048;3106370;12194181;3929;129.263;17.832;294.192;37.21;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;28610b36-bca6-4304-ba08-3d7b71f43cb9;https://www.speedtest.net/result/c/28610b36-bca6-4304-ba08-3d7b71f43cb9;True
result;2022-08-17T21:22:35Z;;CETIN a.s.;0.199;6.278;6.17;6.552;15216377;56766134;3727;13.717;9.68;28.201;2.624;3103592;12131320;3909;160.549;21.551;333.961;52.489;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;eda2171e-b0da-4050-81ef-59f44327866a;https://www.speedtest.net/result/c/eda2171e-b0da-4050-81ef-59f44327866a;True
result;2022-08-17T21:23:41Z;0.0;CETIN a.s.;0.06;6.316;6.219;6.438;15173894;64106012;4226;13.284;5.812;23.577;1.32;3172416;26046213;8230;285.67;17.434;446.967;84.445;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;aca95e2a-b5ec-466f-ae4c-04f4db1834ca;https://www.speedtest.net/result/c/aca95e2a-b5ec-466f-ae4c-04f4db1834ca;True
result;2022-08-17T21:24:36Z;0.0;CETIN a.s.;0.276;6.39;6.163;6.476;15157895;62182894;4106;13.669;6.522;26.632;1.669;3161891;13357026;4227;273.868;17.611;432.363;80.916;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;04d362b8-592b-4b20-a008-50262e54058c;https://www.speedtest.net/result/c/04d362b8-592b-4b20-a008-50262e54058c;True
result;2022-08-17T21:25:37Z;0.0;CETIN a.s.;3.326;6.549;6.208;12.826;15153752;62160918;4111;13.291;6.263;24.843;1.742;3178153;18595549;5907;269.743;32.13;455.593;80.845;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;64d10c91-b29f-4fed-abe2-8da9c892a66e;https://www.speedtest.net/result/c/64d10c91-b29f-4fed-abe2-8da9c892a66e;True
result;2022-08-17T21:26:39Z;0.0;CETIN a.s.;0.38;6.313;6.128;6.748;15245862;55062132;3609;13.261;9.333;28.963;1.487;3182389;23385262;7402;283.928;17.329;469.607;81.6;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;f65a2dff-a6ec-4d31-a096-839b0c158279;https://www.speedtest.net/result/c/f65a2dff-a6ec-4d31-a096-839b0c158279;True
result;2022-08-17T21:27:38Z;0.0;CETIN a.s.;0.236;6.489;6.175;6.719;15153357;54832072;3603;13.219;8.525;27.093;1.172;3179696;21777989;6922;146.083;17.629;266.786;44.576;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;de346473-737e-4e3a-b0b8-fede596274af;https://www.speedtest.net/result/c/de346473-737e-4e3a-b0b8-fede596274af;True
result;2022-08-17T21:28:35Z;;CETIN a.s.;0.213;6.44;6.202;6.708;15173392;55048873;3616;13.376;6.012;24.453;1.378;3145146;11902640;3803;224.707;13.855;359.408;71.375;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;34be69d6-f41a-4149-94d8-33eb624296e1;https://www.speedtest.net/result/c/34be69d6-f41a-4149-94d8-33eb624296e1;True
result;2022-08-17T21:29:39Z;0.0;CETIN a.s.;0.252;6.409;5.848;6.647;15176298;60807654;4012;13.621;6.063;291.344;10.065;3197303;24756664;7927;165.107;22.447;659.224;57.202;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;d750fa6a-e1e7-4527-9c2e-4c3027b72441;https://www.speedtest.net/result/c/d750fa6a-e1e7-4527-9c2e-4c3027b72441;True
result;2022-08-17T21:30:38Z;0.0;CETIN a.s.;0.243;6.535;6.119;6.743;15150402;90962790;6006;13.347;6.344;26.652;1.339;3166866;13931996;4437;270.054;22.353;438.728;81.07;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;16853d85-2d35-44ec-89b2-199494a6204e;https://www.speedtest.net/result/c/16853d85-2d35-44ec-89b2-199494a6204e;True
result;2022-08-17T21:31:39Z;0.0;CETIN a.s.;2.728;6.24;5.971;11.174;15155519;62349050;4116;13.195;6.622;264.717;8.845;3180545;24297612;7727;241.09;19.001;444.131;74.486;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;3741a4a2-2e0a-4122-a024-62910153ce36;https://www.speedtest.net/result/c/3741a4a2-2e0a-4122-a024-62910153ce36;True
result;2022-08-17T21:32:38Z;0.0;CETIN a.s.;0.113;6.589;6.438;6.741;15142629;54595607;3603;58.744;9.444;278.632;52.59;3179160;22445714;7116;68.081;16.277;206.312;10.488;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;30620;ookla.o2.cz;8080;O2 Czechia, a.s.;Prague;Czechia;90.181.131.114;0368d009-b8f3-4712-9a7a-cb17d38f72e1;https://www.speedtest.net/result/c/0368d009-b8f3-4712-9a7a-cb17d38f72e1;True
result;2022-08-17T21:33:38Z;0.0;CETIN a.s.;0.249;6.425;6.195;6.678;15224790;55174132;3621;13.221;8.685;27.312;1.222;3171355;22065821;7025;121.851;13.95;256.885;30.045;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;5ce23623-9db0-489d-8767-59bf1991a1fc;https://www.speedtest.net/result/c/5ce23623-9db0-489d-8767-59bf1991a1fc;True
result;2022-08-17T21:34:35Z;;CETIN a.s.;0.267;6.355;6.008;6.818;15198545;54979806;3611;13.297;8.064;282.328;11.356;3156351;11732007;3718;236.514;23.128;399.471;72.644;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;0f69e3d6-c436-4667-8b44-670d5fbbedd5;https://www.speedtest.net/result/c/0f69e3d6-c436-4667-8b44-670d5fbbedd5;True
result;2022-08-17T21:35:38Z;;CETIN a.s.;0.323;6.378;6.167;6.6;15170150;59264529;3903;13.991;7.797;22.633;2.005;3176811;19328537;6122;229.003;18.825;405.336;72.677;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;5095fa47-8377-4467-a33c-df11302d038c;https://www.speedtest.net/result/c/5095fa47-8377-4467-a33c-df11302d038c;True
result;2022-08-17T21:36:41Z;0.0;CETIN a.s.;0.485;6.704;5.981;6.967;15200951;86760074;5726;13.214;6.278;26.944;1.272;3178974;26381089;8402;89.551;18.577;243.733;19.349;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;9379433a-6730-4b85-8953-15986ab7b261;https://www.speedtest.net/result/c/9379433a-6730-4b85-8953-15986ab7b261;True
result;2022-08-17T21:37:39Z;0.0;CETIN a.s.;0.288;6.303;6.032;6.481;15197972;58096168;3819;14.085;6.91;274.46;10.017;3181442;25178432;8020;133.978;20.622;302.362;36.626;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;f1f17e0b-f921-4fdf-8f7c-0142b3c5de2d;https://www.speedtest.net/result/c/f1f17e0b-f921-4fdf-8f7c-0142b3c5de2d;True
result;2022-08-17T21:38:39Z;0.0;CETIN a.s.;0.403;6.579;6.452;7.13;15202699;62385350;4114;13.583;6.45;24.557;2.121;3193060;22397319;7145;137.053;17.971;658.147;43.205;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;fc1975e2-106c-460c-b808-d41f2614ec4b;https://www.speedtest.net/result/c/fc1975e2-106c-460c-b808-d41f2614ec4b;True
result;2022-08-17T21:39:39Z;0.0;CETIN a.s.;0.347;6.423;6.175;6.948;15176500;62318362;4109;14.093;6.493;270.975;9.34;3177130;20231394;6406;254.66;17.338;418.261;78.592;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;5cad856f-d612-4601-bcf1-75bb7c0cc01d;https://www.speedtest.net/result/c/5cad856f-d612-4601-bcf1-75bb7c0cc01d;True
result;2022-08-17T21:40:38Z;0.0;CETIN a.s.;0.265;6.468;6.284;6.703;15223259;54884972;3603;13.303;9.619;26.483;1.294;3182652;20952429;6623;79.834;13.959;164.202;12.422;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;6178108e-df9d-42bb-811a-26e632b50c67;https://www.speedtest.net/result/c/6178108e-df9d-42bb-811a-26e632b50c67;True
result;2022-08-17T21:41:40Z;0.0;CETIN a.s.;0.136;6.433;6.211;6.521;15163839;61062578;4027;13.073;6.137;24.16;1.308;3178207;25954061;8305;147.458;17.226;319.231;45.616;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;bfe65f7d-d719-40bd-a07c-0764db5c7f65;https://www.speedtest.net/result/c/bfe65f7d-d719-40bd-a07c-0764db5c7f65;True
result;2022-08-17T21:42:38Z;0.0;CETIN a.s.;0.178;6.272;6.028;6.482;15111997;81847134;5415;13.335;6.295;26.732;1.312;3131301;15643631;5004;268.756;7.575;458.922;81.897;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;61da5005-1554-409b-b5e0-abcad639519e;https://www.speedtest.net/result/c/61da5005-1554-409b-b5e0-abcad639519e;True
result;2022-08-17T21:43:39Z;0.0;CETIN a.s.;0.267;6.174;5.943;6.375;15101677;63921566;4226;13.258;6.979;24.021;1.327;3184025;23777123;7519;297.729;14.533;473.593;84.492;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;ff1ddef6-542b-4e33-8c1d-9518db0ff878;https://www.speedtest.net/result/c/ff1ddef6-542b-4e33-8c1d-9518db0ff878;True
result;2022-08-17T21:44:38Z;0.0;CETIN a.s.;0.091;6.319;6.21;6.408;15220074;54945328;3607;13.138;7.837;26.666;1.19;3174563;23975640;7621;56.737;16.478;166.348;5.968;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;eea1cbed-311f-47fb-9887-9404fff43661;https://www.speedtest.net/result/c/eea1cbed-311f-47fb-9887-9404fff43661;True
result;2022-08-17T21:45:39Z;0.0;CETIN a.s.;0.293;6.484;6.187;6.871;15140861;82035266;5423;13.144;6.13;26.306;1.321;3236609;21160643;6731;267.064;21.814;464.896;80.893;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;53f78be9-3d60-44b9-86b9-594a3920dc6b;https://www.speedtest.net/result/c/53f78be9-3d60-44b9-86b9-594a3920dc6b;True
result;2022-08-17T21:46:36Z;0.0;CETIN a.s.;0.358;6.383;5.981;6.662;15174537;64147254;4227;13.212;6.615;24.179;1.249;3176665;14942963;4716;300.308;19.305;455.892;85.007;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;75b719a9-c53c-45df-8772-97866d22159a;https://www.speedtest.net/result/c/75b719a9-c53c-45df-8772-97866d22159a;True
result;2022-08-17T21:47:35Z;0.0;CETIN a.s.;0.237;6.548;6.234;6.637;15196577;62512302;4122;13.467;6.098;257.579;9.134;3152428;12923615;4132;162.363;8.767;344.177;56.87;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;7847fa91-3645-4e22-b2d7-8ec9da9d7b09;https://www.speedtest.net/result/c/7847fa91-3645-4e22-b2d7-8ec9da9d7b09;True
result;2022-08-17T21:48:38Z;0.0;CETIN a.s.;0.19;6.37;6.142;6.592;15164808;88262936;5827;13.195;6.479;274.36;6.984;3176426;16946788;5343;307.437;20.538;772.666;87.919;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;3d71fabd-4e5f-4937-afe1-e20648f2877f;https://www.speedtest.net/result/c/3d71fabd-4e5f-4937-afe1-e20648f2877f;True
